<node>	<field>	<description>	<type>	<terms>	<pattern>	<maximum>	<minimum>	<options1>	<options2>	<options3>	<options4>	<options5>	<options6>	<options7>	<options8>
oncology_primary	DaysFromAnchorDateToDateoffirstcontact	"DaysFromAnchorDateToDateoffirstcontact
"	integer												
oncology_primary	DaysFromAnchorDateToDateOfFirstRecurrence	"DaysFromAnchorDateToDateOfFirstRecurrence
"	integer												
oncology_primary	DaysFromAnchorDateToDateoffirstsymptoms	"DaysFromAnchorDateToDateoffirstsymptoms
"	integer												
oncology_primary	DaysFromAnchorDateToDateoffobt	"DaysFromAnchorDateToDateoffobt
"	integer												
oncology_primary	DaysFromAnchorDateToDateofincreasedcough	"DaysFromAnchorDateToDateofincreasedcough
"	integer												
oncology_primary	DaysFromAnchorDateToDateofmediastinoscopy	"DaysFromAnchorDateToDateofmediastinoscopy
"	integer												
oncology_primary	DaysFromAnchorDateToDateofmultipletumors	"DaysFromAnchorDateToDateofmultipletumors
"	integer												
oncology_primary	DaysFromAnchorDateToDateofnightsweats	"DaysFromAnchorDateToDateofnightsweats
"	integer												
oncology_primary	DaysFromAnchorDateToDateofnotreatment	"DaysFromAnchorDateToDateofnotreatment
"	integer												
oncology_primary	DaysFromAnchorDateToDateofPetscan	"DaysFromAnchorDateToDateofPetscan
"	integer												
oncology_primary	DaysFromAnchorDateToDateofsigmoidoscopy	"DaysFromAnchorDateToDateofsigmoidoscopy
"	integer												
oncology_primary	DaysFromAnchorDateToDateofsurgeryconsult	"DaysFromAnchorDateToDateofsurgeryconsult
"	integer												
oncology_primary	DaysFromAnchorDateToDateonclgycnsltordrd	"DaysFromAnchorDateToDateonclgycnsltordrd
"	integer												
oncology_primary	DaysFromAnchorDateToDateoncologyconsultdone	"DaysFromAnchorDateToDateoncologyconsultdone
"	integer												
oncology_primary	DaysFromAnchorDateToDateradiationended	"DaysFromAnchorDateToDateradiationended
"	integer												
oncology_primary	DaysFromAnchorDateToDatestartofworkupordered	"DaysFromAnchorDateToDatestartofworkupordered
"	integer												
oncology_primary	DaysFromAnchorDateToDateworkupstarted	"DaysFromAnchorDateToDateworkupstarted
"	integer												
oncology_primary	DaysFromAnchorDateToDiagnosisDate	"DaysFromAnchorDateToDiagnosisDate
"	integer												
oncology_primary	DaysFromAnchorDateToDredate	"DaysFromAnchorDateToDredate
"	integer												
oncology_primary	DaysFromAnchorDateToFirstCourseOfTreatmentDate	"DaysFromAnchorDateToFirstCourseOfTreatmentDate
"	integer												
oncology_primary	DaysFromAnchorDateToHematransendcrnprocdate	"DaysFromAnchorDateToHematransendcrnprocdate
"	integer												
oncology_primary	DaysFromAnchorDateToHormoneTherapyDate	"DaysFromAnchorDateToHormoneTherapyDate
"	integer												
oncology_primary	DaysFromAnchorDateToHormoneTherapyFacDate	"DaysFromAnchorDateToHormoneTherapyFacDate
"	integer												
oncology_primary	DaysFromAnchorDateToImmunotherapyDate	"DaysFromAnchorDateToImmunotherapyDate
"	integer												
oncology_primary	DaysFromAnchorDateToImmunotherapyFacDate	"DaysFromAnchorDateToImmunotherapyFacDate
"	integer												
oncology_primary	DaysFromAnchorDateToInpatientAdmissionDate	"DaysFromAnchorDateToInpatientAdmissionDate
"	integer												
oncology_primary	DaysFromAnchorDateToInpatientDischargeDate	"DaysFromAnchorDateToInpatientDischargeDate
"	integer												
oncology_primary	DaysFromAnchorDateToMostdefinitivesurgDate	"DaysFromAnchorDateToMostdefinitivesurgDate
"	integer												
oncology_primary	DaysFromAnchorDateToMostdefinitivesurgfacDate	"DaysFromAnchorDateToMostdefinitivesurgfacDate
"	integer												
oncology_primary	DaysFromAnchorDateToOtherTreatmentFacilityDate	"DaysFromAnchorDateToOtherTreatmentFacilityDate
"	integer												
oncology_primary	DaysFromAnchorDateToOtherTreatmentStartDate	"DaysFromAnchorDateToOtherTreatmentStartDate
"	integer												
oncology_primary	DaysFromAnchorDateToPsadate	"DaysFromAnchorDateToPsadate
"	integer												
oncology_primary	DaysFromAnchorDateToRadiationauxiliarydate	"DaysFromAnchorDateToRadiationauxiliarydate
"	integer												
oncology_primary	DaysFromAnchorDateToRadiationFacilityDate	"DaysFromAnchorDateToRadiationFacilityDate
"	integer												
oncology_primary	DaysFromAnchorDateToRadiationStartDate	"DaysFromAnchorDateToRadiationStartDate
"	integer												
oncology_primary	DaysFromAnchorDateToRadiationTherapyToCnsDate	"DaysFromAnchorDateToRadiationTherapyToCnsDate
"	integer												
oncology_primary	DaysFromAnchorDateToReportingdate	"DaysFromAnchorDateToReportingdate
"	integer												
oncology_primary	DaysFromAnchorDateToScopeoflnsurgerydate	"DaysFromAnchorDateToScopeoflnsurgerydate
"	integer												
oncology_primary	DaysFromAnchorDateToScopeoflnsurgeryfacdate	"DaysFromAnchorDateToScopeoflnsurgeryfacdate
"	integer												
oncology_primary	DaysFromAnchorDateToSurgDxstagingProcFacDate	"DaysFromAnchorDateToSurgDxstagingProcFacDate
"	integer												
oncology_primary	DaysFromAnchorDateToSurgicalDxstagingProcDate	"DaysFromAnchorDateToSurgicalDxstagingProcDate
"	integer												
oncology_primary	DaysFromAnchorDateToSurgprocothersitedate	"DaysFromAnchorDateToSurgprocothersitedate
"	integer												
oncology_primary	DaysFromAnchorDateToSurgprocothersitefacdate	"DaysFromAnchorDateToSurgprocothersitefacdate
"	integer												
oncology_primary	DaysFromAnchorDateToTreatmentguidelinedocdate	"DaysFromAnchorDateToTreatmentguidelinedocdate
"	integer												
oncology_primary	Depthoftumor	"Depthoftumor
"	string												
oncology_primary	Derivedss1977	"Derivedss1977
"	string												
oncology_primary	Derivedss2000	"Derivedss2000
"	string												
oncology_primary	DiagnosisTime	"DiagnosisTime
"	string												
oncology_primary	DiagnosticConfirmation	"DiagnosticConfirmation
"	string												
oncology_primary	DiffuseRetinalInvolvement	"DiffuseRetinalInvolvement
"	string												
oncology_primary	DistantSite1	"DistantSite1
"	string												
oncology_primary	DistantSite2	"DistantSite2
"	string												
oncology_primary	DistantSite3	"DistantSite3
"	string												
oncology_primary	Docfornoplatbasedchemo	"Docfornoplatbasedchemo
"	string												
oncology_primary	DRE	"DRE
"	string												
oncology_primary	Dyspnea	"Dyspnea
"	string												
oncology_primary	Egfrmutation1	"Egfrmutation1
"	string												
oncology_primary	Egfrmutation2	"Egfrmutation2
"	string												
oncology_primary	Egfrmutationtesting	"Egfrmutationtesting
"	string												
oncology_primary	Extension	"Extension
"	number												
oncology_primary	ExtensionCs	"ExtensionCs
"	number												
oncology_primary	Externalbeamradiation	"Externalbeamradiation
"	string												
oncology_primary	FamilyHistory	"FamilyHistory
"	string												
oncology_primary	Fecaloccultbloodtestfobt	"Fecaloccultbloodtestfobt
"	string												
oncology_primary	Feebasis	"Feebasis
"	string												
oncology_primary	FEVER	"FEVER
"	string												
oncology_primary	Firstsitecode	"Firstsitecode
"	string												
oncology_primary	Gaschemotherapeuticagent1	"Gaschemotherapeuticagent1
"	string												
oncology_primary	Gaschemotherapeuticagent2	"Gaschemotherapeuticagent2
"	string												
oncology_primary	Gaschemotherapeuticagent3	"Gaschemotherapeuticagent3
"	string												
oncology_primary	Gascomorbidcondition1	"Gascomorbidcondition1
"	string												
oncology_primary	Gascomorbidcondition2	"Gascomorbidcondition2
"	string												
oncology_primary	Gascomorbidcondition3	"Gascomorbidcondition3
"	string												
oncology_primary	Gascomorbidcondition4	"Gascomorbidcondition4
"	string												
oncology_primary	Gascomorbidcondition5	"Gascomorbidcondition5
"	string												
oncology_primary	Gascomorbidcondition6	"Gascomorbidcondition6
"	string												
oncology_primary	Gascomplication1	"Gascomplication1
"	string												
oncology_primary	Gascomplication2	"Gascomplication2
"	string												
oncology_primary	Gascomplication3	"Gascomplication3
"	string												
oncology_primary	Gascomplication4	"Gascomplication4
"	string												
oncology_primary	Gascomplication5	"Gascomplication5
"	string												
oncology_primary	Gaspersonalhistothmalig	"Gaspersonalhistothmalig
"	string												
oncology_primary	Gleasonscoreclinical	"Gleasonscoreclinical
"	string												
oncology_primary	Gleasonscorepathologic	"Gleasonscorepathologic
"	string												
oncology_primary	Gradedifferentiation	"Gradedifferentiation
"	string												
oncology_primary	Gradepathsystem	"Gradepathsystem
"	string												
oncology_primary	Gradepathvalue	"Gradepathvalue
"	string												
oncology_primary	Guidance	"Guidance
"	string												
oncology_primary	Hematransendocrineproc	"Hematransendocrineproc
"	number												
oncology_primary	Histologyicdo2X	"Histologyicdo2X
"	string												
oncology_primary	Histologyicdo3X	"Histologyicdo3X
"	string												
oncology_primary	HormoneTherapy	"HormoneTherapy
"	string												
oncology_primary	HormoneTherapyFac	"HormoneTherapyFac
"	string												
oncology_primary	ICDOSite	"ICDOSite
"	string												
oncology_primary	Immunotherapy	"Immunotherapy
"	string												
oncology_primary	ImmunotherapyFac	"ImmunotherapyFac
"	string												
oncology_primary	ImmunotherapyhospitalX	"ImmunotherapyhospitalX
"	string												
oncology_primary	Increasedcough	"Increasedcough
"	string												
oncology_primary	Infrasupra	"Infrasupra
"	string												
oncology_primary	Inpatientoutpatientstatus	"Inpatientoutpatientstatus
"	string												
oncology_primary	Intentofchemotherapy	"Intentofchemotherapy
"	string												
oncology_primary	Intentofradiation	"Intentofradiation
"	string												
oncology_primary	Intentofsurgery	"Intentofsurgery
"	string												
oncology_primary	IrisciliaryBody	"IrisciliaryBody
"	string												
oncology_primary	Karnofskysratingdistrans	"Karnofskysratingdistrans
"	string												
oncology_primary	KarnofskysratingpriortotX	"KarnofskysratingpriortotX
"	string												
oncology_primary	Krnfskysratingrcrrnc	"Krnfskysratingrcrrnc
"	string												
oncology_primary	Lasttumorstatus	"Lasttumorstatus
"	string												
oncology_primary	Laterality	"Laterality
"	string												
oncology_primary	Lesserpattern0240	"Lesserpattern0240
"	string												
oncology_primary	Lngcomorbidcondition1	"Lngcomorbidcondition1
"	string												
oncology_primary	Lngcomorbidcondition2	"Lngcomorbidcondition2
"	string												
oncology_primary	Lngcomorbidcondition3	"Lngcomorbidcondition3
"	string												
oncology_primary	Lngcomorbidcondition4	"Lngcomorbidcondition4
"	string												
oncology_primary	Lngcomorbidcondition5	"Lngcomorbidcondition5
"	string												
oncology_primary	Lngcomorbidcondition6	"Lngcomorbidcondition6
"	string												
oncology_primary	Lngcomplication1	"Lngcomplication1
"	string												
oncology_primary	Lngcomplication2	"Lngcomplication2
"	string												
oncology_primary	Lngcomplication3	"Lngcomplication3
"	string												
oncology_primary	Lngcomplication4	"Lngcomplication4
"	string												
oncology_primary	Lngcomplication5	"Lngcomplication5
"	string												
oncology_primary	Lngpersonalhistothmalig	"Lngpersonalhistothmalig
"	string												
oncology_primary	LocationofradiationtX	"LocationofradiationtX
"	string												
oncology_primary	LymphNodes	"LymphNodes
"	number												
oncology_primary	LymphNodesCs	"LymphNodesCs
"	number												
oncology_primary	Lymphvascularinvasionl	"Lymphvascularinvasionl
"	string												
oncology_primary	Mediastinoscopy	"Mediastinoscopy
"	string												
oncology_primary	Metsatdxbone	"Metsatdxbone
"	string												
oncology_primary	Metsatdxbrain	"Metsatdxbrain
"	string												
oncology_primary	MetsAtDxCs	"MetsAtDxCs
"	number												
oncology_primary	Metsatdxliver	"Metsatdxliver
"	string												
oncology_primary	Metsatdxlung	"Metsatdxlung
"	string												
oncology_primary	MetsEvalCs	"MetsEvalCs
"	number												
oncology_primary	Mripelvisabdomen	"Mripelvisabdomen
"	string												
oncology_primary	MultimodalityTherapy	"MultimodalityTherapy
"	string												
oncology_primary	MultimodalityTherapyClin	"MultimodalityTherapyClin
"	string												
oncology_primary	MultipleTumors	"MultipleTumors
"	number												
oncology_primary	Multiplicitycounter	"Multiplicitycounter
"	number												
oncology_primary	Multtumrptasoneprim	"Multtumrptasoneprim
"	number												
oncology_primary	Neoadjuvanttherapy	"Neoadjuvanttherapy
"	string												
oncology_primary	Nightsweats	"Nightsweats
"	string												
oncology_primary	Nonadtchemotherapy	"Nonadtchemotherapy
"	string												
oncology_primary	Nslcstage13pathlnstaging	"Nslcstage13pathlnstaging
"	string												
oncology_primary	Numberoflnremovedfacr	"Numberoflnremovedfacr
"	number												
oncology_primary	Numberoflnremovedr	"Numberoflnremovedr
"	number												
oncology_primary	Oncologyreferral	"Oncologyreferral
"	string												
oncology_primary	Othercancer	"Othercancer
"	string												
oncology_primary	Otherm	"Otherm
"	string												
oncology_primary	Othern	"Othern
"	string												
oncology_primary	Otherstagegroup	"Otherstagegroup
"	string												
oncology_primary	Otherstagingsystem	"Otherstagingsystem
"	string												
oncology_primary	Othert	"Othert
"	string												
oncology_primary	OtherTreatment	"OtherTreatment
"	string												
oncology_primary	OtherTreatmentFac	"OtherTreatmentFac
"	string												
oncology_primary	OthertypeoffirstrecurrenceX	"OthertypeoffirstrecurrenceX
"	string												
oncology_primary	Painassessment	"Painassessment
"	string												
oncology_primary	Palliativecare	"Palliativecare
"	string												
oncology_primary	Palliativecarefac	"Palliativecarefac
"	string												
oncology_primary	Palpabilityofprimary	"Palpabilityofprimary
"	string												
oncology_primary	Papillaryfollicular	"Papillaryfollicular
"	string												
oncology_primary	Pathologicfracture	"Pathologicfracture
"	string												
oncology_primary	Pathologicm	"Pathologicm
"	string												
oncology_primary	PathologicN	"PathologicN
"	string												
oncology_primary	Pathologicriskfactors	"Pathologicriskfactors
"	string												
oncology_primary	Pathologicsizeoftumor	"Pathologicsizeoftumor
"	string												
oncology_primary	PathologicT	"PathologicT
"	string												
oncology_primary	PerformanceStatus	"PerformanceStatus
"	string												
oncology_primary	PerformancestatusatdX	"PerformancestatusatdX
"	string												
oncology_primary	PeripheralBloodInvolvement	"PeripheralBloodInvolvement
"	string												
oncology_primary	Perirectallninvolvement	"Perirectallninvolvement
"	string												
oncology_primary	Petscan	"Petscan
"	string												
oncology_primary	PhysiciansStage	"PhysiciansStage
"	string												
oncology_primary	Predominantpattern0240	"Predominantpattern0240
"	string												
oncology_primary	Preopobstructinglesion	"Preopobstructinglesion
"	string												
oncology_primary	Presenceofmultipletumors	"Presenceofmultipletumors
"	string												
oncology_primary	Presentationatcancerconf	"Presentationatcancerconf
"	string												
oncology_primary	PrimarySiteCodePrefiX	"PrimarySiteCodePrefiX
"	string												
oncology_primary	PrimarysiteX	"PrimarysiteX
"	string												
oncology_primary	Radiation	"Radiation
"	string												
oncology_primary	Radiationauxiliaryvolume	"Radiationauxiliaryvolume
"	string												
oncology_primary	Radiationcompletionstatus	"Radiationcompletionstatus
"	string												
oncology_primary	RadiationFacility	"RadiationFacility
"	string												
oncology_primary	RadiationsurgerySequence	"RadiationsurgerySequence
"	string												
oncology_primary	RadiationTherapyToCns	"RadiationTherapyToCns
"	string												
oncology_primary	RadiationtherapytocnshospX	"RadiationtherapytocnshospX
"	string												
oncology_primary	Radiationtreatmentvolume	"Radiationtreatmentvolume
"	number												
oncology_primary	Rdtnlocalcntrlstatus	"Rdtnlocalcntrlstatus
"	string												
oncology_primary	ReadmissionWi30Dayssurg	"ReadmissionWi30Dayssurg
"	string												
oncology_primary	Reasonchemotherapystopped	"Reasonchemotherapystopped
"	string												
oncology_primary	ReasonForNoChemotherapy	"ReasonForNoChemotherapy
"	string												
oncology_primary	ReasonForNoHormoneTherapy	"ReasonForNoHormoneTherapy
"	string												
oncology_primary	Reasonfornolnbiopsy	"Reasonfornolnbiopsy
"	string												
oncology_primary	ReasonForNoRadiation	"ReasonForNoRadiation
"	string												
oncology_primary	Reasonhrmnthrpystppd	"Reasonhrmnthrpystppd
"	string												
oncology_primary	Reasonnosurgeryofprimary	"Reasonnosurgeryofprimary
"	string												
oncology_primary	Reasonradiationstopped	"Reasonradiationstopped
"	string												
oncology_primary	Reconstructionrestoration	"Reconstructionrestoration
"	number												
oncology_primary	Referraltosupportservices	"Referraltosupportservices
"	string												
oncology_primary	Regionaldosecgy	"Regionaldosecgy
"	number												
oncology_primary	RegionalLymphNodesExamined	"RegionalLymphNodesExamined
"	number												
oncology_primary	RegionalLymphNodesPositive	"RegionalLymphNodesPositive
"	number												
oncology_primary	Regionaltreatmentmodality	"Regionaltreatmentmodality
"	number												
oncology_primary	RegNodesEvalCs	"RegNodesEvalCs
"	number												
oncology_primary	Riskofrecurrence	"Riskofrecurrence
"	string												
oncology_primary	Scopeoflnsurgeryf	"Scopeoflnsurgeryf
"	string												
oncology_primary	Scopeoflnsurgeryfacf	"Scopeoflnsurgeryfacf
"	string												
oncology_primary	Scopeoflnsurgeryfacr	"Scopeoflnsurgeryfacr
"	number												
oncology_primary	Scopeoflnsurgeryr	"Scopeoflnsurgeryr
"	number												
oncology_primary	Screeningresult	"Screeningresult
"	string												
oncology_primary	Secondsitecode	"Secondsitecode
"	string												
oncology_primary	SeerSummaryStage2000	"SeerSummaryStage2000
"	string												
oncology_primary	Sentinelnodesexaminedbr98	"Sentinelnodesexaminedbr98
"	string												
oncology_primary	Sentinelnodespositivebr98	"Sentinelnodespositivebr98
"	string												
oncology_primary	SequenceNumber	"SequenceNumber
"	string												
oncology_primary	Serumtumormarkers	"Serumtumormarkers
"	string												
oncology_primary	Sigmoidoscopy	"Sigmoidoscopy
"	string												
oncology_primary	SitegpX	"SitegpX
"	string												
oncology_primary	SiteOfDistantMetastasis1	"SiteOfDistantMetastasis1
"	string												
oncology_primary	SiteOfDistantMetastasis2	"SiteOfDistantMetastasis2
"	string												
oncology_primary	SiteOfDistantMetastasis3	"SiteOfDistantMetastasis3
"	string												
oncology_primary	SitespecificFactor1Cs	"SitespecificFactor1Cs
"	number												
oncology_primary	Sizeoftumormelanoma	"Sizeoftumormelanoma
"	string												
oncology_primary	Smokinghistory	"Smokinghistory
"	string												
oncology_primary	Sporadicpolyps	"Sporadicpolyps
"	string												
oncology_primary	Stagedbyotherstage	"Stagedbyotherstage
"	string												
oncology_primary	Stagedbypathologicstage	"Stagedbypathologicstage
"	string												
oncology_primary	Stagegroupbest	"Stagegroupbest
"	string												
oncology_primary	Stagegroupclinical	"Stagegroupclinical
"	string												
oncology_primary	StageGroupingajcc	"StageGroupingajcc
"	string												
oncology_primary	Stagegrouppathologic	"Stagegrouppathologic
"	string												
oncology_primary	Subsite	"Subsite
"	string												
oncology_primary	SurgDxstagingProcFac	"SurgDxstagingProcFac
"	number												
oncology_primary	SurgeryOfPrimaryF	"SurgeryOfPrimaryF
"	number												
oncology_primary	SurgeryOfPrimaryFacF	"SurgeryOfPrimaryFacF
"	number												
oncology_primary	SurgicalMargins	"SurgicalMargins
"	string												
oncology_primary	Surgprocothersitef	"Surgprocothersitef
"	string												
oncology_primary	Surgprocothersitefacf	"Surgprocothersitefacf
"	string												
oncology_primary	Surgprocothersitefacr	"Surgprocothersitefacr
"	number												
oncology_primary	Surgprocothersiter	"Surgprocothersiter
"	number												
oncology_primary	Systemicsurgerysequence	"Systemicsurgerysequence
"	string												
oncology_primary	Texthistologytitle	"Texthistologytitle
"	string												
oncology_primary	Textprimarysitetitle	"Textprimarysitetitle
"	string												
oncology_primary	Treatmentabbreviated	"Treatmentabbreviated
"	string												
oncology_primary	Treatmentguideline1	"Treatmentguideline1
"	string												
oncology_primary	Treatmentguideline2	"Treatmentguideline2
"	string												
oncology_primary	Treatmentguideline3	"Treatmentguideline3
"	string												
oncology_primary	TumorSize	"TumorSize
"	number												
oncology_primary	TumorSizeCs	"TumorSizeCs
"	number												
oncology_primary	TumorSizeextEvalCs	"TumorSizeextEvalCs
"	number												
oncology_primary	Tumorsizesource	"Tumorsizesource
"	string												
oncology_primary	Typeofchemotherapy	"Typeofchemotherapy
"	string												
oncology_primary	TypeoffirstrecurrenceX	"TypeoffirstrecurrenceX
"	number												
oncology_primary	TypeofreportingsourceX	"TypeofreportingsourceX
"	number												
oncology_primary	Typeofstagingsystemped	"Typeofstagingsystemped
"	string												
oncology_primary	Ulcerativecolitisuc	"Ulcerativecolitisuc
"	string												
oncology_primary	Upperlower	"Upperlower
"	string												
oncology_primary	Venousinvasionv	"Venousinvasionv
"	string												
oncology_primary	Weightlossperpt	"Weightlossperpt
"	string												
oncology_primary	Whohistologicalcl	"Whohistologicalcl
"	string												
surgery_post	AdmitPACUTime	"AdmitPACUTime
"	string												
surgery_post	CPTOnNurseReportFlag	"CPTOnNurseReportFlag
"	string												
surgery_post	CurrentAdmissionCumulativeOperations	"CurrentAdmissionCumulativeOperations
"	string												
surgery_post	DaysFromAnchorDateToAdmitPACUDate	"DaysFromAnchorDateToAdmitPACUDate
"	integer												
surgery_post	DaysFromAnchorDateToDeathDate	"DaysFromAnchorDateToDeathDate
"	integer												
surgery_post	DaysFromAnchorDateToDictationDate	"DaysFromAnchorDateToDictationDate
"	integer												
surgery_post	DaysFromAnchorDateToDischargeDate	"DaysFromAnchorDateToDischargeDate
"	integer												
surgery_post	DaysFromAnchorDateToDischargePACUDate	"DaysFromAnchorDateToDischargePACUDate
"	integer												
surgery_post	DaysFromAnchorDateToObservationAdmissionDate	"DaysFromAnchorDateToObservationAdmissionDate
"	integer												
surgery_post	DaysFromAnchorDateToObservationDischargeDate	"DaysFromAnchorDateToObservationDischargeDate
"	integer												
surgery_post	DaysFromAnchorDateToPostOpAnesthesiaNoteDate	"DaysFromAnchorDateToPostOpAnesthesiaNoteDate
"	integer												
surgery_post	DaysFromAnchorDateToProcedureDate	"DaysFromAnchorDateToProcedureDate
"	integer												
surgery_post	DaysFromAnchorDateToSterilityExpirationDate	"DaysFromAnchorDateToSterilityExpirationDate
"	integer												
surgery_post	DaysFromAnchorDateToSurgeryDate	"DaysFromAnchorDateToSurgeryDate
"	integer												
surgery_post	DaysFromAnchorDateToTranscriptionDate	"DaysFromAnchorDateToTranscriptionDate
"	integer												
surgery_post	Death30DaysFlag	"Death30DaysFlag
"	string												
surgery_post	DeviceQuantity	"DeviceQuantity
"	number												
surgery_post	DictatedSummaryFlag	"DictatedSummaryFlag
"	string												
surgery_post	DictationTime	"DictationTime
"	string												
surgery_post	DischargePACUTime	"DischargePACUTime
"	string												
surgery_post	DischargeSurgeryTransportDevice	"DischargeSurgeryTransportDevice
"	string												
surgery_post	DischargeSurgeryTransportDeviceCode	"DischargeSurgeryTransportDeviceCode
"	string												
surgery_post	DressingCondition	"DressingCondition
"	string												
surgery_post	DynamedNotifiedFlag	"DynamedNotifiedFlag
"	number												
surgery_post	EndBP	"EndBP
"	string												
surgery_post	EndPulse	"EndPulse
"	string												
surgery_post	EndRespirationRate	"EndRespirationRate
"	string												
surgery_post	EventCaptureSpecialty	"EventCaptureSpecialty
"	string												
surgery_post	ICDOnNurseReportFlag	"ICDOnNurseReportFlag
"	string												
surgery_post	ImplantSterilityCheckedFlag	"ImplantSterilityCheckedFlag
"	string												
surgery_post	LocalSurgicalSpecialty	"LocalSurgicalSpecialty
"	string												
surgery_post	LockCase	"LockCase
"	number												
surgery_post	NonORProcedureFlag	"NonORProcedureFlag
"	string												
surgery_post	OccurenceNoProcedureFlag	"OccurenceNoProcedureFlag
"	string												
surgery_post	OPSurgeryDisposition	"OPSurgeryDisposition
"	string												
surgery_post	OPSurgeryDispositionCode	"OPSurgeryDispositionCode
"	string												
surgery_post	PACUAdmitScore	"PACUAdmitScore
"	number												
surgery_post	PACUDischargeScore	"PACUDischargeScore
"	number												
surgery_post	PACUSurgeryDisposition	"PACUSurgeryDisposition
"	string												
surgery_post	PACUSurgeryDispositionCode	"PACUSurgeryDispositionCode
"	string												
surgery_post	PostOpAnesthesiaNoteTime	"PostOpAnesthesiaNoteTime
"	string												
surgery_post	PostOpAttendingConcurFlag	"PostOpAttendingConcurFlag
"	string												
surgery_post	PostOpBP	"PostOpBP
"	string												
surgery_post	PostOpPatientConsciousness	"PostOpPatientConsciousness
"	string												
surgery_post	PostOpPatientMood	"PostOpPatientMood
"	string												
surgery_post	PostOpPatientMoodCode	"PostOpPatientMoodCode
"	string												
surgery_post	PostOpPulse	"PostOpPulse
"	string												
surgery_post	PostOpRespiratoryRate	"PostOpRespiratoryRate
"	string												
surgery_post	PostOpSkinColor	"PostOpSkinColor
"	string												
surgery_post	PostOpSkinIntegrity	"PostOpSkinIntegrity
"	string												
surgery_post	PostOpSkinIntegrityCode	"PostOpSkinIntegrityCode
"	string												
surgery_post	PreAdmitTestingFlag	"PreAdmitTestingFlag
"	string												
surgery_post	ProcedureTime	"ProcedureTime
"	string												
surgery_post	ProsthesisName	"ProsthesisName
"	string												
surgery_post	SurgeryTime	"SurgeryTime
"	string												
surgery_post	TranscriptionTime	"TranscriptionTime
"	string												
surgery_post	WoundOccurrences	"WoundOccurrences
"	string												
outpat_v_diagnosis	AgentOrangeFlag	"AgentOrangeFlag
"	string												
outpat_v_diagnosis	CategoryOfProviderNarrative	"CategoryOfProviderNarrative
"	string												
outpat_v_diagnosis	Chicago_VisitSID	"Chicago_VisitSID
"	string												
outpat_v_diagnosis	ClinicalTerm	"ClinicalTerm
"	string												
outpat_v_diagnosis	DaysFromAnchorDateToEventDate	"DaysFromAnchorDateToEventDate
"	integer												
outpat_v_diagnosis	DaysFromAnchorDateToInjuryDate	"DaysFromAnchorDateToInjuryDate
"	integer												
outpat_v_diagnosis	DaysFromAnchorDateToVDiagnosisDate	"DaysFromAnchorDateToVDiagnosisDate
"	integer												
outpat_v_diagnosis	DaysFromAnchorDateToVisitDate	"DaysFromAnchorDateToVisitDate
"	integer												
outpat_v_diagnosis	EventTime	"EventTime
"	string												
outpat_v_diagnosis	HeadNeckCancerFlag	"HeadNeckCancerFlag
"	string												
outpat_v_diagnosis	ICD10Code	"ICD10Code
"	string												
outpat_v_diagnosis	ICD10Description	"ICD10Description
"	string												
outpat_v_diagnosis	ICD9Code	"ICD9Code
"	number												
outpat_v_diagnosis	ICD9Description	"ICD9Description
"	string												
outpat_v_diagnosis	InjuryTime	"InjuryTime
"	string												
outpat_v_diagnosis	IonizingRadiationFlag	"IonizingRadiationFlag
"	string												
outpat_v_diagnosis	OrderingResulting	"OrderingResulting
"	string												
outpat_v_diagnosis	PrimarySecondary	"PrimarySecondary
"	string												
outpat_v_diagnosis	ProviderNarrative	"ProviderNarrative
"	string												
outpat_v_diagnosis	ServiceConnectedFlag	"ServiceConnectedFlag
"	string												
outpat_v_diagnosis	SWAsiaConditionsFlag	"SWAsiaConditionsFlag
"	string												
outpat_v_diagnosis	VDiagnosisTime	"VDiagnosisTime
"	string												
outpat_v_diagnosis	VisitTime	"VisitTime
"	string												
clinical_supplement	data_category		enum	_terms.yaml#/data_category				Clinical 							
clinical_supplement	data_type		enum	_terms.yaml#/data_type				Clinical Supplement 							
clinical_supplement	data_format		enum	_terms.yaml#/data_format				BCR Biotab | BCR OMF XML | BCR XML | CDC JSON | CSV | FoundationOne XML | TSV | XLSX 							
aligned_reads_file	alignment_workflow	"Indicate the alignment workflow or pipeline used for alignment of unaligned reads.
"	string												
aligned_reads_file	data_category		enum	_terms.yaml#/data_category				Sequencing Data | Sequencing Reads | Raw Sequencing Data 							
aligned_reads_file	data_type		enum	_terms.yaml#/data_type				Aligned Reads 							
aligned_reads_file	data_format		enum	_terms.yaml#/data_format				BAM 							
aligned_reads_file	experimental_strategy		enum	_terms.yaml#/experimental_strategy				WGS | WXS | Low Pass WGS | RNA-Seq | miRNA-Seq | Targeted Sequencing | Bisulfite-Seq | ChIP-Seq | ATAC-Seq 							
aligned_reads_file	molecular_tagging_workflow	"A description of the specific bioinformatics workflow or pipeline used for molecular tagging of sequenced reads.
"	string												
surgery_intra	AirwayIndex	"AirwayIndex
"	integer												
surgery_intra	AnesthesiaBillableCareFlag	"AnesthesiaBillableCareFlag
"	string												
surgery_intra	AnesthesiaMedicallyDirectedFlag	"AnesthesiaMedicallyDirectedFlag
"	string												
surgery_intra	AnesthesiaPersonallyPerformedFlag	"AnesthesiaPersonallyPerformedFlag
"	string												
surgery_intra	AnesthesiaPhysicianAvailableFlag	"AnesthesiaPhysicianAvailableFlag
"	string												
